,sim_id,p_SES_high,epsilon,rho,H_Share,Exposure,Friend_Bias,N_exposure,Degree,Network_SES_assortativity,Network_H_Share_H,Network_H_Share_L,Network_Degree,Network_Clustering,Predicted_H_Share,Predicted_Exposure,Predicted_Friend_Bias
0,vgHqwKok,0.5,1.2932886643509574,1.2974041120275521,0.35294117647058826,0.8421052631578947,0.9558823529411765,20,17,0.16953903223265385,0.5597988285462207,0.38030767558709216,29.04,0.3455220000348775,0.33609805993180003,0.87211001,0.1436299999999999
1,vgHqwKok,0.5,1.2932886643509574,1.2974041120275521,0.5555555555555556,1.1578947368421053,0.9494949494949495,20,18,0.16953903223265385,0.5597988285462207,0.38030767558709216,29.04,0.3455220000348775,0.33609805993180003,0.87211001,0.1436299999999999
0,FdDBtOhh,0.5,1.0309310803537883,1.2452998098288135,0.4,1.0,0.9555555555555556,20,15,0.09507269728591737,0.5389250310947034,0.43664890119887084,29.04,0.34095595159251857,0.39539474439306804,0.9847699999999999,0.11072999999999995
1,FdDBtOhh,0.5,1.0309310803537883,1.2452998098288135,0.4444444444444444,0.8888888888888888,0.9444444444444444,20,18,0.09507269728591737,0.5389250310947034,0.43664890119887084,29.04,0.34095595159251857,0.39539474439306804,0.9847699999999999,0.11072999999999995
0,wiONVPEJ,0.5,0.5738860821253757,1.3535022315312888,0.5555555555555556,1.2,0.9537037037037037,20,18,-0.06370703979365365,0.4558187627476866,0.5193992654839861,28.14,0.33652466386963886,0.4694266364682475,1.27074,0.1141799999999999
1,wiONVPEJ,0.5,0.5738860821253757,1.3535022315312888,0.4666666666666667,1.0588235294117647,0.9481481481481482,20,15,-0.06370703979365365,0.4558187627476866,0.5193992654839861,28.14,0.33652466386963886,0.4694266364682475,1.27074,0.1141799999999999
0,YeQoCrEI,0.5,1.0165965289352412,1.1386515536752615,0.5882352941176471,1.263157894736842,0.9509803921568627,20,17,0.01666377767683871,0.5201017984698475,0.4931390310405706,30.8,0.3609474288037454,0.4355019877673871,0.99177003,0.06532999900000004
1,YeQoCrEI,0.5,1.0165965289352412,1.1386515536752615,0.47368421052631576,1.0,0.9526315789473684,20,19,0.01666377767683871,0.5201017984698475,0.4931390310405706,30.8,0.3609474288037454,0.4355019877673871,0.99177003,0.06532999900000004
0,vSwdYQUl,0.5,0.7205781142463867,1.2928893416137113,0.5263157894736842,1.1,0.9521531100478469,20,19,-0.007975915339368651,0.46517813518682205,0.475562095616052,28.48,0.33886003905884704,0.44953576558576863,1.1624,0.10926000000000001
1,vSwdYQUl,0.5,0.7205781142463867,1.2928893416137113,0.375,0.9473684210526315,0.9583333333333334,20,16,-0.007975915339368651,0.46517813518682205,0.475562095616052,28.48,0.33886003905884704,0.44953576558576863,1.1624,0.10926000000000001
0,xUtggfds,0.5,0.7496435101348102,1.1887769682294438,0.4117647058823529,0.8888888888888888,0.9485294117647058,20,17,-0.020843243064032627,0.5223349698642237,0.5419425728899814,29.52,0.3462649108365865,0.4807840455146562,1.14309,0.07483000299999994
1,xUtggfds,0.5,0.7496435101348102,1.1887769682294438,0.5333333333333333,1.3,0.958974358974359,20,15,-0.020843243064032627,0.5223349698642237,0.5419425728899814,29.52,0.3462649108365865,0.4807840455146562,1.14309,0.07483000299999994
0,okSohHxm,0.5,0.9067231056705944,1.1777271385326507,0.631578947368421,1.3,0.951417004048583,20,19,0.025593023631130328,0.5990586126073753,0.5783904023459566,29.8,0.3541662870226827,0.4453153730102825,1.04892,0.07793000299999994
1,okSohHxm,0.5,0.9067231056705944,1.1777271385326507,0.5294117647058824,1.1578947368421053,0.9518716577540107,20,17,0.025593023631130328,0.5990586126073753,0.5783904023459566,29.8,0.3541662870226827,0.4453153730102825,1.04892,0.07793000299999994
0,VBBmYrRA,0.5,0.8710649165972812,1.1958541196275747,0.47368421052631576,0.9473684210526315,0.9473684210526316,20,19,0.029693561575710493,0.524550461551505,0.4952499910185909,29.74,0.34773369596982806,0.4469232419138595,1.06891,0.08355999700000005
1,VBBmYrRA,0.5,0.8710649165972812,1.1958541196275747,0.4444444444444444,1.0,0.9555555555555556,20,18,0.029693561575710493,0.524550461551505,0.4952499910185909,29.74,0.34773369596982806,0.4469232419138595,1.06891,0.08355999700000005
0,SqqJeFCN,0.5,1.1496361740775374,1.247591288389967,0.35294117647058826,0.8421052631578947,0.9558823529411765,20,17,0.14727622781531127,0.6154966262216753,0.4594016223023611,29.42,0.34918241702062147,0.3728745177439803,0.93039,0.11693000000000002
1,SqqJeFCN,0.5,1.1496361740775374,1.247591288389967,0.5,1.0,0.9375,20,16,0.14727622781531127,0.6154966262216753,0.4594016223023611,29.42,0.34918241702062147,0.3728745177439803,0.93039,0.11693000000000002
0,GLTLygLq,0.5,0.9138389695890987,1.2783853801604805,0.35714285714285715,1.1,0.9675324675324676,20,14,0.09221443247227827,0.6033258072178114,0.5086465713395514,28.76,0.3375827860475615,0.408726514014426,1.04502,0.11732999999999996
1,GLTLygLq,0.5,0.9138389695890987,1.2783853801604805,0.5882352941176471,1.263157894736842,0.9509803921568627,20,17,0.09221443247227827,0.6033258072178114,0.5086465713395514,28.76,0.3375827860475615,0.408726514014426,1.04502,0.11732999999999996
0,twhjSzfO,0.5,0.8932581078778468,1.2009761989028493,0.47368421052631576,0.9473684210526315,0.9473684210526316,20,19,0.027059590977237164,0.5176861045819351,0.4902353562990642,29.56,0.3441517646164231,0.4398005559831474,1.05638,0.08660999700000004
1,twhjSzfO,0.5,0.8932581078778468,1.2009761989028493,0.5555555555555556,1.2,0.9537037037037037,20,18,0.027059590977237164,0.5176861045819351,0.4902353562990642,29.56,0.3441517646164231,0.4398005559831474,1.05638,0.08660999700000004
0,worxupWe,0.5,1.0308486107050965,1.1730812679779385,0.5,1.0,0.9444444444444444,20,18,0.09727681649538682,0.5803530380131209,0.4838029493605459,30.28,0.36007145701839927,0.4197535230008126,0.98480999,0.0807600019999999
1,worxupWe,0.5,1.0308486107050965,1.1730812679779385,0.5,1.0,0.9375,20,16,0.09727681649538682,0.5803530380131209,0.4838029493605459,30.28,0.36007145701839927,0.4197535230008126,0.98480999,0.0807600019999999
0,YuqRRIUg,0.5,0.8930611641436419,1.168926811666471,0.6111111111111112,1.3,0.9529914529914529,20,18,0.0062126168996395024,0.47555729889849097,0.4691874906378444,29.58,0.35260503654581493,0.45190592321764944,1.0564899,0.07381000400000008
1,YuqRRIUg,0.5,0.8930611641436419,1.168926811666471,0.47058823529411764,1.0526315789473684,0.9529411764705882,20,17,0.0062126168996395024,0.47555729889849097,0.4691874906378444,29.58,0.35260503654581493,0.45190592321764944,1.0564899,0.07381000400000008
0,IuQnQgYg,0.5,1.9775197260681852,1.1124784668404781,0.3157894736842105,0.7,0.9548872180451128,20,19,0.29563137043078086,0.6139785120864553,0.30072952162658323,30.84,0.37063140766392455,0.3018934837937484,0.6717,0.06950999799999998
1,IuQnQgYg,0.5,1.9775197260681852,1.1124784668404781,0.11764705882352941,0.3333333333333333,0.9607843137254902,20,17,0.29563137043078086,0.6139785120864553,0.30072952162658323,30.84,0.37063140766392455,0.3018934837937484,0.6717,0.06950999799999998
0,UXcGwhDs,0.5,0.7010708240837609,1.3979493284172253,0.35294117647058826,0.9,0.9607843137254902,20,17,0.031881271405395546,0.4700814389955994,0.439889347650845,27.78,0.33315996875926013,0.42051953389869123,1.17573,0.1409
1,UXcGwhDs,0.5,0.7010708240837609,1.3979493284172253,0.5,1.0,0.9444444444444444,20,18,0.031881271405395546,0.4700814389955994,0.439889347650845,27.78,0.33315996875926013,0.42051953389869123,1.17573,0.1409
0,dYtWYJEJ,0.5,1.6890757025633802,1.1163040493116747,0.45,0.9,0.95,20,20,0.28604484037160993,0.6912795004568183,0.3930777416541684,30.58,0.3666018524504785,0.3331305572431652,0.74374998,0.06808000100000007
1,dYtWYJEJ,0.5,1.6890757025633802,1.1163040493116747,0.5263157894736842,1.1,0.9521531100478469,20,19,0.28604484037160993,0.6912795004568183,0.3930777416541684,30.58,0.3666018524504785,0.3331305572431652,0.74374998,0.06808000100000007
0,sQxSJCLO,0.5,0.9198832710971172,1.1449727585969591,0.6666666666666666,1.368421052631579,0.9487179487179487,20,18,0.007887228940769745,0.5656053013295178,0.5536618957048284,29.78,0.3506483018713484,0.4549147532892084,1.04173,0.06494999700000008
1,sQxSJCLO,0.5,0.9198832710971172,1.1449727585969591,0.6842105263157895,1.4,0.9511278195488722,20,19,0.007887228940769745,0.5656053013295178,0.5536618957048284,29.78,0.3506483018713484,0.4549147532892084,1.04173,0.06494999700000008
0,eAdGUQzp,0.5,1.3426884418464082,1.193928447416686,0.21052631578947367,0.5,0.9578947368421052,20,19,0.16335646592124825,0.4714011649288569,0.2999932513149521,30.16,0.3572052748467457,0.357525617153692,0.85372001,0.10003000000000001
1,eAdGUQzp,0.5,1.3426884418464082,1.193928447416686,0.2777777777777778,0.5555555555555556,0.9444444444444444,20,18,0.16335646592124825,0.4714011649288569,0.2999932513149521,30.16,0.3572052748467457,0.357525617153692,0.85372001,0.10003000000000001
0,cxVgXisb,0.5,1.173440580020002,1.1230161373015817,0.4444444444444444,0.9473684210526315,0.9506172839506173,20,18,0.09569090760847289,0.5365870252087505,0.43031241377725166,30.8,0.36452773908265407,0.4097002524875044,0.92019999,0.06227999899999998
1,cxVgXisb,0.5,1.173440580020002,1.1230161373015817,0.2777777777777778,0.7,0.9603174603174603,20,18,0.09569090760847289,0.5365870252087505,0.43031241377725166,30.8,0.36452773908265407,0.4097002524875044,0.92019999,0.06227999899999998
0,NANvoYFd,0.5,0.40881769131268775,0.9809798285186129,0.7,1.4,0.95,20,20,-0.33363784286096815,0.28341765550658676,0.6262463360202934,31.54,0.3542254578238269,0.7235776204204918,1.4196301,-0.005550000000000013
1,NANvoYFd,0.5,0.40881769131268775,0.9809798285186129,0.5789473684210527,1.1578947368421053,0.9473684210526315,20,19,-0.33363784286096815,0.28341765550658676,0.6262463360202934,31.54,0.3542254578238269,0.7235776204204918,1.4196301,-0.005550000000000013
0,vvGMpgjw,0.5,0.9856832239552826,1.2464204100824077,0.5714285714285714,1.368421052631579,0.9560439560439561,20,14,0.08702370965605531,0.5814840915053837,0.49112014471609755,29.54,0.3415654332293611,0.404041040989295,1.00721,0.10899
1,vvGMpgjw,0.5,0.9856832239552826,1.2464204100824077,0.4666666666666667,1.2,0.9611111111111111,20,15,0.08702370965605531,0.5814840915053837,0.49112014471609755,29.54,0.3415654332293611,0.404041040989295,1.00721,0.10899
0,AOkDlkLr,0.5,1.430487953389755,1.051736086462097,0.47368421052631576,0.9473684210526315,0.9473684210526316,20,19,0.13811361451105747,0.5808292373639022,0.44092295842057233,31.4,0.35676395959878066,0.39120081577121735,0.8228800299999999,0.02954999900000006
1,AOkDlkLr,0.5,1.430487953389755,1.051736086462097,0.3684210526315789,0.8,0.9539473684210527,20,19,0.13811361451105747,0.5808292373639022,0.44092295842057233,31.4,0.35676395959878066,0.39120081577121735,0.8228800299999999,0.02954999900000006
0,PzQoxMbd,0.5,1.153478382807938,1.121429932489058,0.47058823529411764,1.0526315789473684,0.9529411764705882,20,17,0.06656847531627248,0.5296806337220217,0.4576915805134243,31.2,0.3631756222165886,0.4140829413829927,0.92873001,0.061069999000000076
1,PzQoxMbd,0.5,1.153478382807938,1.121429932489058,0.6842105263157895,1.368421052631579,0.9473684210526315,20,19,0.06656847531627248,0.5296806337220217,0.4576915805134243,31.2,0.3631756222165886,0.4140829413829927,0.92873001,0.061069999000000076
0,LlSzjZLd,0.5,1.019875596064026,0.9863109142939052,0.47368421052631576,0.9473684210526315,0.9473684210526316,20,19,0.007401625833870886,0.44841489437427423,0.4391723396282739,32.26,0.37124991567786964,0.5019512486632323,0.99015999,-0.006960000000000076
1,LlSzjZLd,0.5,1.019875596064026,0.9863109142939052,0.4117647058823529,0.8235294117647058,0.9411764705882353,20,17,0.007401625833870886,0.44841489437427423,0.4391723396282739,32.26,0.37124991567786964,0.5019512486632323,0.99015999,-0.006960000000000076
0,mGlYYPbF,0.5,0.8932581078778468,1.129807367531475,0.4117647058823529,0.9473684210526315,0.954248366013072,20,17,-0.0012745621838709657,0.5431838411765718,0.5429134809915583,30.86,0.3606220839238686,0.4675044748150709,1.05638,0.05770999899999994
1,mGlYYPbF,0.5,0.8932581078778468,1.129807367531475,0.5,1.0526315789473684,0.95,20,18,-0.0012745621838709657,0.5431838411765718,0.5429134809915583,30.86,0.3606220839238686,0.4675044748150709,1.05638,0.05770999899999994
0,TomrJNGe,0.5,1.9183872565935522,1.0312522961381771,0.15,0.3,0.95,20,20,0.2526307170812387,0.6439871663698886,0.37125213156725473,31.26,0.3713567198801985,0.33227078017975903,0.68531001,0.020129999000000016
1,TomrJNGe,0.5,1.9183872565935522,1.0312522961381771,0.42105263157894735,0.8421052631578947,0.9473684210526316,20,19,0.2526307170812387,0.6439871663698886,0.37125213156725473,31.26,0.3713567198801985,0.33227078017975903,0.68531001,0.020129999000000016
0,SnNmNIeL,0.5,2.726060272341099,0.9912674351189976,0.2631578947368421,0.5263157894736842,0.9473684210526316,20,19,0.351622192736744,0.6838864014180757,0.3017748012245709,31.9,0.39088237764410294,0.2707442769647548,0.53675997,-0.006429999999999967
1,SnNmNIeL,0.5,2.726060272341099,0.9912674351189976,0.3888888888888889,0.7777777777777778,0.9444444444444444,20,18,0.351622192736744,0.6838864014180757,0.3017748012245709,31.9,0.39088237764410294,0.2707442769647548,0.53675997,-0.006429999999999967
0,QTnBXASo,0.5,1.7917363431712867,1.0810399612030706,0.21052631578947367,0.42105263157894735,0.9473684210526316,20,19,0.20003671463304498,0.5493058430154182,0.33561459470361404,31.5,0.37548244162487004,0.3313476169755699,0.71640003,0.049440000000000026
1,QTnBXASo,0.5,1.7917363431712867,1.0810399612030706,0.4,0.8,0.95,20,20,0.20003671463304498,0.5493058430154182,0.33561459470361404,31.5,0.37548244162487004,0.3313476169755699,0.71640003,0.049440000000000026
0,ygnxAqvv,0.5,1.3434846095222084,1.0986162133574526,0.23529411764705882,0.47058823529411764,0.9411764705882353,20,17,0.13654145571904344,0.5498759565445228,0.39812444118523405,31.2,0.3654244921510392,0.3884113303734407,0.85342997,0.05350999900000003
1,ygnxAqvv,0.5,1.3434846095222084,1.0986162133574526,0.7058823529411765,1.4736842105263157,0.9495798319327731,20,17,0.13654145571904344,0.5498759565445228,0.39812444118523405,31.2,0.3654244921510392,0.3884113303734407,0.85342997,0.05350999900000003
0,inujLQIe,0.5,0.84206163538232,1.210502015173066,0.5294117647058824,1.1578947368421053,0.9518716577540107,20,17,-0.005368701221045253,0.5427426171528485,0.5522173771835555,29.6,0.3466876731212474,0.44846682879944283,1.08574,0.08777999900000003
1,inujLQIe,0.5,0.84206163538232,1.210502015173066,0.7368421052631579,1.4736842105263157,0.9473684210526316,20,19,-0.005368701221045253,0.5427426171528485,0.5522173771835555,29.6,0.3466876731212474,0.44846682879944283,1.08574,0.08777999900000003
0,QXZBGKEa,0.5,1.9107844987743343,1.0404394730572604,0.35,0.7,0.95,20,20,0.2339669417438466,0.6697291209538787,0.41893893250105324,31.48,0.3767185236584985,0.3301970022249365,0.68709999,0.025860000000000084
1,QXZBGKEa,0.5,1.9107844987743343,1.0404394730572604,0.2222222222222222,0.5263157894736842,0.9555555555555556,20,18,0.2339669417438466,0.6697291209538787,0.41893893250105324,31.48,0.3767185236584985,0.3301970022249365,0.68709999,0.025860000000000084
0,CibCljDe,0.5,1.3442261159870101,1.032617269446274,0.4444444444444444,0.9473684210526315,0.9506172839506173,20,18,0.08806778140816197,0.5844783757414203,0.4939625391140739,31.72,0.36825206998460674,0.4131056322820819,0.85316002,0.018359999999999918
1,CibCljDe,0.5,1.3442261159870101,1.032617269446274,0.3684210526315789,0.7368421052631579,0.9473684210526316,20,19,0.08806778140816197,0.5844783757414203,0.4939625391140739,31.72,0.36825206998460674,0.4131056322820819,0.85316002,0.018359999999999918
0,XQRDtLPX,0.5,1.7247214343576664,1.0347945948903285,0.3333333333333333,0.6666666666666666,0.9444444444444444,20,18,0.20011200499714607,0.6107986008210551,0.4030675058827288,31.68,0.3660274037661992,0.3546694163385122,0.73401999,0.02154999999999992
1,XQRDtLPX,0.5,1.7247214343576664,1.0347945948903285,0.3888888888888889,0.8421052631578947,0.9513888888888888,20,18,0.20011200499714607,0.6107986008210551,0.4030675058827288,31.68,0.3660274037661992,0.3546694163385122,0.73401999,0.02154999999999992
0,WVGEXUNo,0.5,0.9786503625876788,1.1450267508566745,0.29411764705882354,0.7368421052631579,0.957983193277311,20,17,0.056983228730121675,0.4016177854186922,0.3437357945488018,30.42,0.35618063472033185,0.44138270099094085,1.01079,0.06693000299999996
1,WVGEXUNo,0.5,0.9786503625876788,1.1450267508566745,0.35294117647058826,0.8421052631578947,0.9558823529411765,20,17,0.056983228730121675,0.4016177854186922,0.3437357945488018,30.42,0.35618063472033185,0.44138270099094085,1.01079,0.06693000299999996
0,IsWBGkzP,0.5,0.5636238546455266,1.1580190625178353,0.47058823529411764,1.0526315789473684,0.9529411764705882,20,17,-0.15073489968887435,0.35899607125144195,0.5195997444054716,30.38,0.3551161163904616,0.5522707014938711,1.27908,0.053890000999999965
1,IsWBGkzP,0.5,0.5636238546455266,1.1580190625178353,0.5,1.0526315789473684,0.95,20,18,-0.15073489968887435,0.35899607125144195,0.5195997444054716,30.38,0.3551161163904616,0.5522707014938711,1.27908,0.053890000999999965
0,OLoxlnJc,0.5,1.270405190019122,1.027399707171153,0.6,1.2,0.95,20,20,0.09921192387133766,0.5673216065868245,0.4519969112434999,31.5,0.3685701392663333,0.42870366024605655,0.8809000299999998,0.0151
1,OLoxlnJc,0.5,1.270405190019122,1.027399707171153,0.3333333333333333,0.6666666666666666,0.9444444444444444,20,18,0.09921192387133766,0.5673216065868245,0.4519969112434999,31.5,0.3685701392663333,0.42870366024605655,0.8809000299999998,0.0151
0,rVXJDZje,0.5,0.6760385153650832,1.4088303825361255,0.5,1.2,0.9583333333333334,20,16,-0.03640520219467567,0.4512054329846786,0.5013329641994408,28.1,0.33427550023482183,0.42350378540668693,1.19329,0.14156
1,rVXJDZje,0.5,0.6760385153650832,1.4088303825361255,0.5,1.1578947368421053,0.9545454545454546,20,16,-0.03640520219467567,0.4512054329846786,0.5013329641994408,28.1,0.33427550023482183,0.42350378540668693,1.19329,0.14156
0,TOpWcFvI,0.5,1.340714468214777,1.0570442389942445,0.47058823529411764,1.0526315789473684,0.9529411764705882,20,17,0.12809078076952246,0.6042317532989266,0.4692560151768455,31.34,0.36721255638481476,0.4041647163287044,0.85443997,0.031640001
1,TOpWcFvI,0.5,1.340714468214777,1.0570442389942445,0.15789473684210525,0.3157894736842105,0.9473684210526316,20,19,0.12809078076952246,0.6042317532989266,0.4692560151768455,31.34,0.36721255638481476,0.4041647163287044,0.85443997,0.031640001
0,GWHycsXY,0.5,2.264826339561104,0.9718593199498888,0.55,1.1,0.95,20,20,0.2948446176583861,0.7158630505250463,0.39770430979326155,31.62,0.3738214588009284,0.315163932384569,0.61259001,-0.019909999999999935
1,GWHycsXY,0.5,2.264826339561104,0.9718593199498888,0.3157894736842105,0.631578947368421,0.9473684210526316,20,19,0.2948446176583861,0.7158630505250463,0.39770430979326155,31.62,0.3738214588009284,0.315163932384569,0.61259001,-0.019909999999999935
0,NcApbNHa,0.5,1.0773177672988639,0.9566846315367796,0.5,1.0,0.95,20,20,0.024910874530206024,0.4821447316995059,0.45576215899007483,32.16,0.36246822384616595,0.5031856728237752,0.96278,-0.022980001000000076
1,NcApbNHa,0.5,1.0773177672988639,0.9566846315367796,0.2631578947368421,0.5263157894736842,0.9473684210526316,20,19,0.024910874530206024,0.4821447316995059,0.45576215899007483,32.16,0.36246822384616595,0.5031856728237752,0.96278,-0.022980001000000076
0,XiHSWuMI,0.5,1.7194603850902759,1.1780770739534168,0.4117647058823529,1.0,0.9588235294117647,20,17,0.29589072025287877,0.6228897056147106,0.314094424491813,30.24,0.3623481832830568,0.31213578307402007,0.73544002,0.10119999999999987
1,XiHSWuMI,0.5,1.7194603850902759,1.1780770739534168,0.21052631578947367,0.42105263157894735,0.9473684210526316,20,19,0.29589072025287877,0.6228897056147106,0.314094424491813,30.24,0.3623481832830568,0.31213578307402007,0.73544002,0.10119999999999987
0,yXzGfbqw,0.5,0.44604795095005345,1.0334744436385992,0.5263157894736842,1.1,0.9521531100478469,20,19,-0.27559549701034236,0.31196509395847277,0.5993691826753051,31.5,0.3673554652785199,0.6691408812832028,1.38308,0.010220000000000035
1,yXzGfbqw,0.5,0.44604795095005345,1.0334744436385992,0.5789473684210527,1.1578947368421053,0.9473684210526315,20,19,-0.27559549701034236,0.31196509395847277,0.5993691826753051,31.5,0.3673554652785199,0.6691408812832028,1.38308,0.010220000000000035
0,LcvQcwoo,0.5,0.49425459109723113,1.2016187057296777,0.5625,1.263157894736842,0.953125,20,16,-0.17718234372595748,0.3929417184977444,0.5834113048139383,29.6,0.3435503870220564,0.5569403978224632,1.33846,0.06251999700000001
1,LcvQcwoo,0.5,0.49425459109723113,1.2016187057296777,0.4,0.8,0.95,20,20,-0.17718234372595748,0.3929417184977444,0.5834113048139383,29.6,0.3435503870220564,0.5569403978224632,1.33846,0.06251999700000001
0,ShMoQicU,0.5,1.2557578472824642,0.9810882498803595,0.5,1.0,0.9444444444444444,20,18,0.07319275286101885,0.5332737433789694,0.45278434973254095,32.12,0.3757737146540973,0.45185537086399746,0.88661999,-0.010639999999999991
1,ShMoQicU,0.5,1.2557578472824642,0.9810882498803595,0.4,0.8,0.95,20,20,0.07319275286101885,0.5332737433789694,0.45278434973254095,32.12,0.3757737146540973,0.45185537086399746,0.88661999,-0.010639999999999991
0,YdtbKISl,0.5,0.7943978897880817,1.1797200417846192,0.7857142857142857,1.6666666666666667,0.9476190476190476,20,14,-0.03220778645400675,0.4416072298415205,0.47409632273198377,30.14,0.34918783147622634,0.47239173724383,1.11458,0.07370000300000004
1,YdtbKISl,0.5,0.7943978897880817,1.1797200417846192,0.4444444444444444,0.8888888888888888,0.9444444444444444,20,18,-0.03220778645400675,0.4416072298415205,0.47409632273198377,30.14,0.34918783147622634,0.47239173724383,1.11458,0.07370000300000004
0,SKdSyeeF,0.5,1.4810817208648839,1.1908378717217796,0.2777777777777778,0.631578947368421,0.9537037037037037,20,18,0.20862575923421992,0.655262510747302,0.43831533147764923,30.1,0.3577692774710242,0.3384591761574125,0.80610001,0.10227000000000006
1,SKdSyeeF,0.5,1.4810817208648839,1.1908378717217796,0.42105263157894735,0.8421052631578947,0.9473684210526316,20,19,0.20862575923421992,0.655262510747302,0.43831533147764923,30.1,0.3577692774710242,0.3384591761574125,0.80610001,0.10227000000000006
0,JaRZVoAQ,0.5,0.762021390939686,1.2075883196363568,0.5555555555555556,1.1578947368421053,0.9494949494949495,20,18,-0.03393136981423917,0.46291754510453237,0.5047377706613367,29.72,0.34542469979748475,0.4699697659968269,1.13506,0.08237999699999993
1,JaRZVoAQ,0.5,0.762021390939686,1.2075883196363568,0.4375,1.0,0.9513888888888888,20,16,-0.03393136981423917,0.46291754510453237,0.5047377706613367,29.72,0.34542469979748475,0.4699697659968269,1.13506,0.08237999699999993
0,KjlMIjmX,0.5,1.469166316487442,1.0607038797146668,0.42105263157894735,0.8421052631578947,0.9473684210526316,20,19,0.17945101182127846,0.5896859953208294,0.3956499314404205,31.6,0.3765704733491515,0.3818172090677609,0.80998999,0.03486000000000011
1,KjlMIjmX,0.5,1.469166316487442,1.0607038797146668,0.5555555555555556,1.2,0.9537037037037037,20,18,0.17945101182127846,0.5896859953208294,0.3956499314404205,31.6,0.3765704733491515,0.3818172090677609,0.80998999,0.03486000000000011
0,KMxWKMQv,0.5,1.0367220787119558,1.1422307026007983,0.5882352941176471,1.263157894736842,0.9509803921568627,20,17,0.05602103159997888,0.5872012069455206,0.5223769010536772,31.04,0.36234031601990707,0.42984749392749944,0.9819700100000001,0.06751000100000008
1,KMxWKMQv,0.5,1.0367220787119558,1.1422307026007983,0.5,1.1578947368421053,0.9545454545454546,20,16,0.05602103159997888,0.5872012069455206,0.5223769010536772,31.04,0.36234031601990707,0.42984749392749944,0.9819700100000001,0.06751000100000008
0,mbbjbcPY,0.5,0.7434815583238168,1.1184952353918336,0.6666666666666666,1.4,0.9523809523809523,20,18,-0.06330046022353726,0.536243110524199,0.5961895783842697,30.4,0.35543887597950385,0.5128005751397479,1.14713,0.04809999799999996
1,mbbjbcPY,0.5,0.7434815583238168,1.1184952353918336,0.7222222222222222,1.4736842105263157,0.9484126984126984,20,18,-0.06330046022353726,0.536243110524199,0.5961895783842697,30.4,0.35543887597950385,0.5128005751397479,1.14713,0.04809999799999996
0,FNPTsKbF,0.5,1.9081179691431527,1.0881228209911131,0.3684210526315789,0.7368421052631579,0.9473684210526316,20,19,0.2579706220808231,0.5981043345839141,0.3157125696302127,31.32,0.37368421482796266,0.3160167201408309,0.68773001,0.05465999999999999
1,FNPTsKbF,0.5,1.9081179691431527,1.0881228209911131,0.2222222222222222,0.5263157894736842,0.9555555555555556,20,18,0.2579706220808231,0.5981043345839141,0.3157125696302127,31.32,0.37368421482796266,0.3160167201408309,0.68773001,0.05465999999999999
0,zjXYUujG,0.5,0.9165165395377362,1.225573286062163,0.3333333333333333,0.8888888888888888,0.9583333333333334,20,15,0.004777024015481828,0.5434063249241231,0.5424999972198373,29.66,0.35023232996359405,0.4257436139755534,1.04356,0.09736999900000003
1,zjXYUujG,0.5,0.9165165395377362,1.225573286062163,0.7142857142857143,1.5789473684210527,0.9523809523809523,20,14,0.004777024015481828,0.5434063249241231,0.5424999972198373,29.66,0.35023232996359405,0.4257436139755534,1.04356,0.09736999900000003
0,coFZcNGK,0.5,2.08061986815902,1.060248178759278,0.5263157894736842,1.0526315789473684,0.9473684210526316,20,19,0.2594970572498662,0.6469300877212792,0.3761779830756535,31.14,0.3654305675339804,0.30616416184733714,0.64921999,0.039099998999999955
1,coFZcNGK,0.5,2.08061986815902,1.060248178759278,0.29411764705882354,0.5882352941176471,0.9411764705882353,20,17,0.2594970572498662,0.6469300877212792,0.3761779830756535,31.14,0.3654305675339804,0.30616416184733714,0.64921999,0.039099998999999955
0,UgbfHITJ,0.5,1.7057008020089506,1.11849839870811,0.42105263157894735,0.8421052631578947,0.9473684210526316,20,19,0.21766972149613167,0.6473675827056904,0.4165220584374768,31.0,0.36674930071295647,0.3304341029248539,0.73918003,0.06950999800000011
1,UgbfHITJ,0.5,1.7057008020089506,1.11849839870811,0.5555555555555556,1.1111111111111112,0.9444444444444444,20,18,0.21766972149613167,0.6473675827056904,0.4165220584374768,31.0,0.36674930071295647,0.3304341029248539,0.73918003,0.06950999800000011
0,haVwsSpz,0.5,0.6803616138192938,1.1624356714434876,0.7058823529411765,1.4444444444444444,0.9457013574660633,20,17,-0.10161049865958896,0.45138435567168417,0.5572287252239437,29.96,0.35824247156334216,0.5119509101617686,1.19022,0.06171000000000007
1,haVwsSpz,0.5,0.6803616138192938,1.1624356714434876,0.5625,1.2222222222222223,0.9488636363636364,20,16,-0.10161049865958896,0.45138435567168417,0.5572287252239437,29.96,0.35824247156334216,0.5119509101617686,1.19022,0.06171000000000007
0,RIJuxnZz,0.5,0.9749382313381421,1.2209844808436319,0.35,0.7,0.95,20,20,0.05651927035275724,0.5447979289074515,0.48537090781887193,30.04,0.3510674982532893,0.41470219969556377,1.0126899,0.09836000199999996
1,RIJuxnZz,0.5,0.9749382313381421,1.2209844808436319,0.5294117647058824,1.2,0.9558823529411765,20,17,0.05651927035275724,0.5447979289074515,0.48537090781887193,30.04,0.3510674982532893,0.41470219969556377,1.0126899,0.09836000199999996
